12.234, -18.0, 11.0, 264.0, 3.87, 8.5, -125.65
12.255, -13.0, 5.0, 211.0, 4.11, 8.65, -125.6
12.274, -27.0, 3.0, 287.0, 4.31, 8.89, -125.5
12.294, -31.0, -5.0, 195.0, 4.3, 8.93, -125.45
12.314, -29.0, -7.0, 223.0, 4.3, 8.98, -125.44
12.335, -28.0, -6.0, 255.0, 4.16, 9.18, -125.42
12.354, -25.0, 12.0, 255.0, 3.9, 9.41, -125.45
12.376, -10.0, 28.0, 265.0, 4.14, 9.63, -125.45
12.394, -9.0, 11.0, 262.0, 4.71, 9.6, -125.32
12.413, 5.0, 0.0, 284.0, 4.87, 9.7, -125.2
12.434, -25.0, 20.0, 214.0, 4.8, 9.33, -125.17
12.454, -26.0, -7.0, 218.0, 5.09, 9.49, -125.06
12.474, -4.0, -14.0, 208.0, 4.95, 9.44, -124.95
12.495, -7.0, -2.0, 290.0, 4.72, 9.03, -124.69
12.513, 21.0, 4.0, 411.0, 4.45, 8.84, -124.33
12.534, -10.0, 15.0, 194.0, 4.7, 9.89, -123.91
12.554, 21.0, 5.0, 264.0, 5.09, 10.49, -123.57
12.574, -6.0, -2.0, 179.0, 5.17, 9.63, -123.33
12.594, -13.0, -4.0, 216.0, 5.39, 9.61, -123.09
12.615, 7.0, -17.0, 257.0, 5.19, 9.21, -122.85
12.635, 19.0, 25.0, 383.0, 4.3, 8.26, -122.57
12.654, -2.0, 26.0, 293.0, 4.39, 8.82, -122.21
12.675, 5.0, 47.0, 209.0, 4.8, 9.06, -121.93
12.694, 7.0, -4.0, 231.0, 5.74, 9.14, -121.75
12.715, 4.0, -10.0, 236.0, 5.64, 8.93, -121.73
12.735, -6.0, -11.0, 161.0, 5.19, 8.47, -121.8
12.754, -5.0, -14.0, 212.0, 5.21, 8.42, -121.74
12.773, -6.0, 4.0, 329.0, 4.98, 8.08, -121.66
12.794, -10.0, 20.0, 321.0, 5.17, 8.0, -121.53
12.814, 9.0, 25.0, 298.0, 5.57, 8.13, -121.41
12.834, 5.0, 28.0, 373.0, 5.94, 8.19, -121.34
12.855, -6.0, 25.0, 264.0, 6.25, 9.04, -121.36
12.874, -4.0, -16.0, 169.0, 6.46, 9.04, -121.35
12.894, 0.0, -10.0, 227.0, 6.5, 9.18, -121.3
12.914, -1.0, -11.0, 258.0, 6.13, 8.69, -121.23
12.933, 4.0, -4.0, 302.0, 5.43, 7.99, -121.13
12.953, 9.0, -9.0, 259.0, 5.05, 7.62, -120.96
12.976, 39.0, -31.0, 359.0, 4.51, 7.16, -120.79
12.994, 28.0, -18.0, 226.0, 4.63, 7.79, -120.37
13.015, -34.0, 10.0, 140.0, 4.51, 7.53, -120.01
13.034, -17.0, 3.0, 194.0, 5.09, 7.95, -119.63
13.054, -14.0, 7.0, 230.0, 5.34, 8.03, -119.32
13.074, -19.0, 24.0, 205.0, 5.26, 7.85, -119.1
13.095, -16.0, 51.0, 258.0, 5.45, 7.77, -118.91
13.114, -3.0, 28.0, 349.0, 6.29, 7.65, -118.63
13.133, 32.0, 3.0, 393.0, 6.66, 8.27, -118.23
13.153, 9.0, -1.0, 226.0, 7.07, 9.04, -117.89
